dataset,battery_name,window_start,mse,mae,rmse,mse_raw,mae_raw,rmse_raw
test_MATR,MATR_b4c20,350,0.0002078438083819804,0.01131211800310451,0.014416789114847327,0.0002078438083819804,0.01131211800310451,0.014416789114847327
test_MATR,MATR_b4c20,400,0.006013115635029111,0.07640765060026294,0.07754428176873593,0.006013115635029111,0.07640765060026294,0.07754428176873593
test_MATR,MATR_b4c20,450,0.0011064859566282872,0.02919416062553795,0.03326388366724919,0.0011064859566282872,0.02919416062553795,0.03326388366724919
test_MATR,MATR_b4c20,50,0.027261492384195327,0.16507211921637283,0.16511054595087293,0.027261492384195327,0.16507211921637283,0.16511054595087293
test_MATR,MATR_b4c20,500,0.002977906315874139,0.048067817872791,0.054570196223526074,0.002977906315874139,0.048067817872791,0.054570196223526074
test_MATR,MATR_b4c20,550,0.002508869812698683,0.04399646213117043,0.050088619592664786,0.002508869812698683,0.04399646213117043,0.050088619592664786
test_MATR,MATR_b4c21,0,0.0011289951684654276,0.03352406481397818,0.033600523336183734,0.0011289951684654276,0.03352406481397818,0.033600523336183734
test_MATR,MATR_b4c21,100,0.007428165795353012,0.08611499322578037,0.08618680754821478,0.007428165795353012,0.08611499322578037,0.08618680754821478
test_MATR,MATR_b4c21,150,0.012105029148577173,0.10993156328757134,0.11002285739144013,0.012105029148577173,0.10993156328757134,0.11002285739144013
test_MATR,MATR_b4c21,200,0.00012729691025476766,0.009961315025067396,0.011282593241572067,0.00012729691025476766,0.009961315025067396,0.011282593241572067
test_MATR,MATR_b4c21,250,0.025211691684436113,0.15858748949159845,0.15878189973808762,0.025211691684436113,0.15858748949159845,0.15878189973808762
test_MATR,MATR_b4c21,300,0.01231985526918295,0.11040666275262541,0.11099484343510264,0.01231985526918295,0.11040666275262541,0.11099484343510264
test_MATR,MATR_b4c21,350,0.00046844143274207584,0.01906009483824868,0.021643507865918496,0.00046844143274207584,0.01906009483824868,0.021643507865918496
test_MATR,MATR_b4c21,400,0.0031661318894827418,0.04311022491571631,0.05626839156651576,0.0031661318894827418,0.04311022491571631,0.05626839156651576
test_MATR,MATR_b4c21,450,0.013404933732018518,0.10293216378919536,0.11577967754324814,0.013404933732018518,0.10293216378919536,0.11577967754324814
test_MATR,MATR_b4c21,50,0.0110305399359734,0.10498213878168748,0.1050263773343316,0.0110305399359734,0.10498213878168748,0.1050263773343316
test_MATR,MATR_b4c22,0,0.010922626758189238,0.1044858003738314,0.10451137143004698,0.010922626758189238,0.1044858003738314,0.10451137143004698
test_MATR,MATR_b4c22,100,0.00464225626118927,0.06797905038323744,0.06813410497826525,0.00464225626118927,0.06797905038323744,0.06813410497826525
test_MATR,MATR_b4c22,150,0.007530557255916055,0.08664663567155823,0.08677878344339736,0.007530557255916055,0.08664663567155823,0.08677878344339736
test_MATR,MATR_b4c22,200,0.0049668150709907075,0.07025107559580573,0.07047563459090458,0.0049668150709907075,0.07025107559580573,0.07047563459090458
test_MATR,MATR_b4c22,250,0.014299275447980972,0.11941800996776417,0.11957957788845457,0.014299275447980972,0.11941800996776417,0.11957957788845457
test_MATR,MATR_b4c22,300,0.027407688789962758,0.16540554971354446,0.16555267678283778,0.027407688789962758,0.16540554971354446,0.16555267678283778
test_MATR,MATR_b4c22,350,0.005030242119296402,0.06872734990351231,0.07092419981428343,0.005030242119296402,0.06872734990351231,0.07092419981428343
test_MATR,MATR_b4c22,400,0.00411883708942218,0.05165726489158972,0.06417816676582605,0.00411883708942218,0.05165726489158972,0.06417816676582605
test_MATR,MATR_b4c22,450,0.00880753079506188,0.07210105043608654,0.09384844588517105,0.00880753079506188,0.07210105043608654,0.09384844588517105
test_MATR,MATR_b4c22,50,0.02075094775550073,0.1440152125824202,0.14405189257868406,0.02075094775550073,0.1440152125824202,0.14405189257868406
test_MATR,MATR_b4c23,0,0.023351501824435638,0.1528009695596845,0.15281198194001555,0.023351501824435638,0.1528009695596845,0.15281198194001555
test_MATR,MATR_b4c23,100,0.0074513357594926215,0.08630643403056151,0.08632112000833064,0.0074513357594926215,0.08630643403056151,0.08632112000833064
test_MATR,MATR_b4c23,150,0.00625144765970899,0.07902949528344161,0.07906609677800587,0.00625144765970899,0.07902949528344161,0.07906609677800587
test_MATR,MATR_b4c23,200,1.2975411477078471e-05,0.003004127501751431,0.0036021398469629788,1.2975411477078471e-05,0.003004127501751431,0.0036021398469629788
test_MATR,MATR_b4c23,250,0.011589408384086468,0.10761467522916121,0.1076541145710951,0.011589408384086468,0.10761467522916121,0.1076541145710951
test_MATR,MATR_b4c23,300,0.018862706717573542,0.13729752690468933,0.13734156951765747,0.018862706717573542,0.13729752690468933,0.13734156951765747
test_MATR,MATR_b4c23,350,0.00196743107079634,0.044244583365664385,0.044355733234795476,0.00196743107079634,0.044244583365664385,0.044355733234795476
test_MATR,MATR_b4c23,400,1.927310884623206e-05,0.0036847478359328632,0.004390114901256237,1.927310884623206e-05,0.0036847478359328632,0.004390114901256237
test_MATR,MATR_b4c23,450,0.0015942783119481535,0.03969717558358522,0.039928414843919784,0.0015942783119481535,0.03969717558358522,0.039928414843919784
test_MATR,MATR_b4c23,50,0.01663803662004588,0.12897194453864938,0.12898851351979324,0.01663803662004588,0.12897194453864938,0.12898851351979324
test_MATR,MATR_b4c23,500,0.026875930067809486,0.1638972065870476,0.16393879976323325,0.026875930067809486,0.1638972065870476,0.16393879976323325
test_MATR,MATR_b4c23,550,0.0018152920982152294,0.04184649291305045,0.04260624482649497,0.0018152920982152294,0.04184649291305045,0.04260624482649497
test_MATR,MATR_b4c23,600,0.00602329744736142,0.07685628307950676,0.07760990560077638,0.00602329744736142,0.07685628307950676,0.07760990560077638
test_MATR,MATR_b4c23,650,0.001125435638430069,0.02432618932581141,0.03354751314822112,0.001125435638430069,0.02432618932581141,0.03354751314822112
test_MATR,MATR_b4c23,700,0.0021951870178467513,0.04176135393748998,0.04685282294426614,0.0021951870178467513,0.04176135393748998,0.04685282294426614
test_MATR,MATR_b4c23,750,0.006226016739186685,0.059683494978752236,0.07890511225001004,0.006226016739186685,0.059683494978752236,0.07890511225001004
test_MATR,MATR_b4c24,0,0.0005569482990382404,0.02352276356561966,0.023599752096965774,0.0005569482990382404,0.02352276356561966,0.023599752096965774
test_MATR,MATR_b4c24,100,0.01390616634410331,0.11790174928256177,0.11792440944988153,0.01390616634410331,0.11790174928256177,0.11792440944988153
test_MATR,MATR_b4c24,150,0.0403220543863304,0.20078206778830013,0.20080352184742778,0.0403220543863304,0.20078206778830013,0.20080352184742778
test_MATR,MATR_b4c24,200,0.0029545746199520747,0.054291993656023385,0.05435599893251963,0.0029545746199520747,0.054291993656023385,0.05435599893251963
test_MATR,MATR_b4c24,250,0.028162314264541747,0.16778654988084127,0.16781631108012637,0.028162314264541747,0.16778654988084127,0.16781631108012637
test_MATR,MATR_b4c24,300,0.00851641787694014,0.09221761695076872,0.09228444005865853,0.00851641787694014,0.09221761695076872,0.09228444005865853
test_MATR,MATR_b4c24,350,0.00788386211688981,0.0886945458024083,0.08879111507853593,0.00788386211688981,0.0886945458024083,0.08879111507853593
test_MATR,MATR_b4c24,400,0.0174589036109955,0.13203470545383408,0.132132144503128,0.0174589036109955,0.13203470545383408,0.132132144503128
test_MATR,MATR_b4c24,450,0.010541761932017456,0.1025118423373047,0.1026730828017619,0.010541761932017456,0.1025118423373047,0.1026730828017619
test_MATR,MATR_b4c24,50,0.011650494036466072,0.1079179274744057,0.10793745428008793,0.011650494036466072,0.1079179274744057,0.10793745428008793
test_MATR,MATR_b4c24,500,0.01062907877573609,0.10283573300962803,0.10309742371046955,0.01062907877573609,0.10283573300962803,0.10309742371046955
test_MATR,MATR_b4c24,550,0.011644870449094836,0.10740135591555075,0.10791140092267747,0.011644870449094836,0.10740135591555075,0.10791140092267747
test_MATR,MATR_b4c24,600,0.0005099591646800904,0.019818071651009267,0.022582275453994674,0.0005099591646800904,0.019818071651009267,0.022582275453994674
test_MATR,MATR_b4c24,650,0.002300196798417266,0.04271672212349928,0.04796036695457267,0.002300196798417266,0.04271672212349928,0.04796036695457267
test_MATR,MATR_b4c24,700,0.00782813975611202,0.0765244615610619,0.08847677523571945,0.00782813975611202,0.0765244615610619,0.08847677523571945
test_MATR,MATR_b4c24,750,0.006069939995932567,0.06154699871971598,0.07790981963740236,0.006069939995932567,0.06154699871971598,0.07790981963740236
test_MATR,MATR_b4c25,0,0.0380852240193815,0.19500313442832834,0.19515435946804136,0.0380852240193815,0.19500313442832834,0.19515435946804136
test_MATR,MATR_b4c25,100,0.004056883102899817,0.05865386863461379,0.06369366611288611,0.004056883102899817,0.05865386863461379,0.06369366611288611
test_MATR,MATR_b4c25,50,0.016440336536791608,0.12769436282178265,0.1282198757478403,0.016440336536791608,0.12769436282178265,0.1282198757478403
test_MATR,MATR_b4c26,0,7.65098223122818e-05,0.007651454029460314,0.00874698932846507,7.65098223122818e-05,0.007651454029460314,0.00874698932846507
test_MATR,MATR_b4c26,100,0.02190564282795785,0.14744899254709118,0.14800554999039006,0.02190564282795785,0.14744899254709118,0.14800554999039006
test_MATR,MATR_b4c26,150,0.02934428561983579,0.1692185356736067,0.17130173851959526,0.02934428561983579,0.1692185356736067,0.17130173851959526
test_MATR,MATR_b4c26,200,0.04084717779351128,0.19077695565354386,0.20210684746814314,0.04084717779351128,0.19077695565354386,0.20210684746814314
test_MATR,MATR_b4c26,50,0.007293144199958021,0.08514633641856145,0.08539990749384932,0.007293144199958021,0.08514633641856145,0.08539990749384932
test_MATR,MATR_b4c27,0,0.0006216901905343329,0.02444704882073041,0.02493371593915221,0.0006216901905343329,0.02444704882073041,0.02493371593915221
test_MATR,MATR_b4c27,100,0.006152647556709084,0.07757171520499058,0.0784388140955043,0.006152647556709084,0.07757171520499058,0.0784388140955043
test_MATR,MATR_b4c27,150,0.012012954177842492,0.10687883429326701,0.10960362301421651,0.012012954177842492,0.10687883429326701,0.10960362301421651
test_MATR,MATR_b4c27,200,0.008590997272846942,0.08575394850513128,0.09268763279341502,0.008590997272846942,0.08575394850513128,0.09268763279341502
test_MATR,MATR_b4c27,50,0.007311934377730204,0.08521452123479051,0.08550984959482857,0.007311934377730204,0.08521452123479051,0.08550984959482857
test_MATR,MATR_b4c28,0,0.013898115423004226,0.11787210006112553,0.11789026856786877,0.013898115423004226,0.11787210006112553,0.11789026856786877
test_MATR,MATR_b4c28,100,0.007303061558440771,0.08538650980579295,0.0854579519906765,0.007303061558440771,0.08538650980579295,0.0854579519906765
test_MATR,MATR_b4c28,150,0.015580380008185962,0.12477460980996768,0.12482139243008773,0.015580380008185962,0.12477460980996768,0.12482139243008773
test_MATR,MATR_b4c28,200,0.0101661162535692,0.10072220801702347,0.10082716029706083,0.0101661162535692,0.10072220801702347,0.10082716029706083
test_MATR,MATR_b4c28,250,0.002588485932231217,0.05055611126841536,0.05087716513556172,0.002588485932231217,0.05055611126841536,0.05087716513556172
test_MATR,MATR_b4c28,300,0.02016603700474559,0.14181552569709907,0.1420071723707841,0.02016603700474559,0.14181552569709907,0.1420071723707841
test_MATR,MATR_b4c28,350,0.00406298166741671,0.06309643999454663,0.06374152231800484,0.00406298166741671,0.06309643999454663,0.06374152231800484
test_MATR,MATR_b4c28,400,0.02484070501067164,0.15721372830114871,0.15760934303102606,0.02484070501067164,0.15721372830114871,0.15760934303102606
test_MATR,MATR_b4c28,450,0.001243447905569374,0.027302398459479377,0.03526255670777963,0.001243447905569374,0.027302398459479377,0.03526255670777963
test_MATR,MATR_b4c28,50,0.024416683716863005,0.1562424431863809,0.15625838766883204,0.024416683716863005,0.1562424431863809,0.15625838766883204
test_MATR,MATR_b4c28,500,0.0033934276329834366,0.052014416073478495,0.05825313410438478,0.0033934276329834366,0.052014416073478495,0.05825313410438478
test_MATR,MATR_b4c29,0,0.012428872526452892,0.11146981887881348,0.11148485334991876,0.012428872526452892,0.11146981887881348,0.11148485334991876
test_MATR,MATR_b4c29,100,0.018447441157133312,0.1357969963387076,0.13582135751469027,0.018447441157133312,0.1357969963387076,0.13582135751469027
test_MATR,MATR_b4c29,150,0.011232267190199947,0.10595987912288328,0.10598239094396741,0.011232267190199947,0.10595987912288328,0.10598239094396741
test_MATR,MATR_b4c29,200,0.004596968164878365,0.06772872844419699,0.06780094516213152,0.004596968164878365,0.06772872844419699,0.06780094516213152
test_MATR,MATR_b4c29,250,0.03049793040439399,0.17461084527558832,0.17463656663022778,0.03049793040439399,0.17461084527558832,0.17463656663022778
test_MATR,MATR_b4c29,300,0.053362758014459624,0.23094932307823526,0.23100380519476216,0.053362758014459624,0.23094932307823526,0.23100380519476216
test_MATR,MATR_b4c29,350,0.01973879790148643,0.14043746015289474,0.1404948322945952,0.01973879790148643,0.14043746015289474,0.1404948322945952
test_MATR,MATR_b4c29,400,0.03296851155268164,0.18149520256604895,0.18157233146237242,0.03296851155268164,0.18149520256604895,0.18157233146237242
test_MATR,MATR_b4c29,450,0.002295556905861013,0.04722079860472661,0.04791197038174295,0.002295556905861013,0.04722079860472661,0.04791197038174295
test_MATR,MATR_b4c29,50,0.01042608290716031,0.1020915411935588,0.10210819216478328,0.01042608290716031,0.1020915411935588,0.10210819216478328
test_MATR,MATR_b4c29,500,0.0001803705063684069,0.010710672860747233,0.01343020872393303,0.0001803705063684069,0.010710672860747233,0.01343020872393303
test_MATR,MATR_b4c29,550,0.00048786000290530583,0.01928539654901691,0.022087553121731385,0.00048786000290530583,0.01928539654901691,0.022087553121731385
test_MATR,MATR_b4c29,600,0.0033996902123329164,0.0508548599258015,0.05830686248061129,0.0033996902123329164,0.0508548599258015,0.05830686248061129
test_MATR,MATR_b4c29,650,0.0036538387363465536,0.05254055776570487,0.060446991127322075,0.0036538387363465536,0.05254055776570487,0.060446991127322075
test_MATR,MATR_b4c2,0,0.027406204436912104,0.16550435893251478,0.16554819369872964,0.027406204436912104,0.16550435893251478,0.16554819369872964
test_MATR,MATR_b4c2,100,0.018354077030112045,0.13542099949196995,0.13547721959839612,0.018354077030112045,0.13542099949196995,0.13547721959839612
test_MATR,MATR_b4c2,150,0.016016432275770924,0.12645822293504363,0.12655604401122422,0.016016432275770924,0.12645822293504363,0.12655604401122422
test_MATR,MATR_b4c2,200,0.011200283347917152,0.10570911899073313,0.10583139112719417,0.011200283347917152,0.10570911899073313,0.10583139112719417
test_MATR,MATR_b4c2,250,0.01245213468863214,0.11138616135205819,0.11158913338059463,0.01245213468863214,0.11138616135205819,0.11158913338059463
test_MATR,MATR_b4c2,300,0.006553388241970211,0.08033598502421897,0.08095300020363798,0.006553388241970211,0.08033598502421897,0.08095300020363798
test_MATR,MATR_b4c2,350,0.004828099658853524,0.06791616897150055,0.06948452819767523,0.004828099658853524,0.06791616897150055,0.06948452819767523
test_MATR,MATR_b4c2,400,0.030654627772387782,0.1735601975308159,0.17508463031456467,0.030654627772387782,0.1735601975308159,0.17508463031456467
test_MATR,MATR_b4c2,450,0.0012045772211652735,0.028746024923902977,0.03470701976784053,0.0012045772211652735,0.028746024923902977,0.03470701976784053
test_MATR,MATR_b4c2,50,0.0011743397136709808,0.03405957571988545,0.03426864038258566,0.0011743397136709808,0.03405957571988545,0.03426864038258566
test_MATR,MATR_b4c30,0,0.013222308376360941,0.11491930783888325,0.11498829669301543,0.013222308376360941,0.11491930783888325,0.11498829669301543
test_MATR,MATR_b4c30,100,0.008113873103190426,0.08976417565104981,0.09007703982253427,0.008113873103190426,0.08976417565104981,0.09007703982253427
test_MATR,MATR_b4c30,150,0.02363982109634319,0.1533793031992112,0.15375246696018632,0.02363982109634319,0.1533793031992112,0.15375246696018632
test_MATR,MATR_b4c30,200,0.008192558126195073,0.08926692921519713,0.09051275118012418,0.008192558126195073,0.08926692921519713,0.09051275118012418
test_MATR,MATR_b4c30,250,0.0031055858654535297,0.051312324865054854,0.05572778360435241,0.0031055858654535297,0.051312324865054854,0.05572778360435241
test_MATR,MATR_b4c30,300,0.002373433595061847,0.03693158324222698,0.0487178980977407,0.002373433595061847,0.03693158324222698,0.0487178980977407
test_MATR,MATR_b4c30,350,0.004367466273558084,0.04825353624338406,0.06608680861986062,0.004367466273558084,0.04825353624338406,0.06608680861986062
test_MATR,MATR_b4c30,50,0.04478306070550597,0.2115369946689473,0.21162008577993247,0.04478306070550597,0.2115369946689473,0.21162008577993247
test_MATR,MATR_b4c31,0,0.009409637493731676,0.09691660205740464,0.09700328599450472,0.009409637493731676,0.09691660205740464,0.09700328599450472
test_MATR,MATR_b4c31,100,0.03022437629681745,0.17382982521147233,0.17385159273592363,0.03022437629681745,0.17382982521147233,0.17385159273592363
test_MATR,MATR_b4c31,150,0.005363328418753512,0.07260747874782218,0.07323474871093306,0.005363328418753512,0.07260747874782218,0.07323474871093306
test_MATR,MATR_b4c31,200,0.03261591457176693,0.180118153787319,0.18059876680577563,0.03261591457176693,0.180118153787319,0.18059876680577563
test_MATR,MATR_b4c31,250,0.005796203027809893,0.07007101765064881,0.07613279863376818,0.005796203027809893,0.07007101765064881,0.07613279863376818
test_MATR,MATR_b4c31,50,0.0066394619521898054,0.08135461193288386,0.0814828936169415,0.0066394619521898054,0.08135461193288386,0.0814828936169415
test_MATR,MATR_b4c32,0,0.002374392733701705,0.048647523915360175,0.04872774090496814,0.002374392733701705,0.048647523915360175,0.04872774090496814
test_MATR,MATR_b4c32,100,0.007592490739098654,0.0869215510782822,0.08713489966195322,0.007592490739098654,0.0869215510782822,0.08713489966195322
test_MATR,MATR_b4c32,150,0.030389653676825324,0.17426736388913291,0.17432628510016876,0.030389653676825324,0.17426736388913291,0.17432628510016876
test_MATR,MATR_b4c32,200,0.005858957312002849,0.07633652905213954,0.07654382608677755,0.005858957312002849,0.07633652905213954,0.07654382608677755
test_MATR,MATR_b4c32,250,0.02798584955955695,0.16712682560513875,0.16728971743522358,0.02798584955955695,0.16712682560513875,0.16728971743522358
test_MATR,MATR_b4c32,300,0.00028230015777445933,0.014657085284963019,0.01680179031456051,0.00028230015777445933,0.014657085284963019,0.01680179031456051
test_MATR,MATR_b4c32,350,0.0090767785807733,0.09412731315248157,0.09527212908701736,0.0090767785807733,0.09412731315248157,0.09527212908701736
test_MATR,MATR_b4c32,400,0.011613325148627441,0.10220270328993122,0.10776513883732272,0.011613325148627441,0.10220270328993122,0.10776513883732272
test_MATR,MATR_b4c32,450,0.00884281815857031,0.06720941669729921,0.09403625980742912,0.00884281815857031,0.06720941669729921,0.09403625980742912
test_MATR,MATR_b4c32,50,0.018776565657635566,0.13700371224526872,0.13702760910719988,0.018776565657635566,0.13700371224526872,0.13702760910719988
test_MATR,MATR_b4c33,0,0.031635011753021774,0.17783384359263793,0.17786233933304085,0.031635011753021774,0.17783384359263793,0.17786233933304085
test_MATR,MATR_b4c33,100,0.005833637867965725,0.0756881590535726,0.07637825520372749,0.005833637867965725,0.0756881590535726,0.07637825520372749
test_MATR,MATR_b4c33,150,0.03604279519663915,0.18943972873999043,0.1898494013597071,0.03604279519663915,0.18943972873999043,0.1898494013597071
test_MATR,MATR_b4c33,200,0.002638795412007067,0.03366131904944848,0.051369206846194025,0.002638795412007067,0.03366131904944848,0.051369206846194025
test_MATR,MATR_b4c33,50,0.0029149068575002766,0.05350028735190522,0.05398987736141171,0.0029149068575002766,0.05350028735190522,0.05398987736141171
test_MATR,MATR_b4c34,0,0.018509805872690903,0.1360086735587282,0.13605074741687714,0.018509805872690903,0.1360086735587282,0.13605074741687714
test_MATR,MATR_b4c34,100,0.03562703809719556,0.18867843061178835,0.1887512598559161,0.03562703809719556,0.18867843061178835,0.1887512598559161
test_MATR,MATR_b4c34,150,0.021875970763443595,0.14785550623225152,0.14790527632050046,0.021875970763443595,0.14785550623225152,0.14790527632050046
test_MATR,MATR_b4c34,200,0.02256320674561418,0.15015924631710503,0.15021054139311987,0.02256320674561418,0.15015924631710503,0.15021054139311987
test_MATR,MATR_b4c34,250,0.004975614899613778,0.07043222408831444,0.07053803867144151,0.004975614899613778,0.07043222408831444,0.07053803867144151
test_MATR,MATR_b4c34,300,0.02282365035500382,0.1510045098599795,0.1510749825583436,0.02282365035500382,0.1510045098599795,0.1510749825583436
test_MATR,MATR_b4c34,350,0.020476514765178165,0.14300794940106842,0.14309617313254105,0.020476514765178165,0.14300794940106842,0.14309617313254105
test_MATR,MATR_b4c34,400,0.008741489586451148,0.09330939319974163,0.093495933528957,0.008741489586451148,0.09330939319974163,0.093495933528957
test_MATR,MATR_b4c34,450,0.006458943457281168,0.07993122499553078,0.08036755226632927,0.006458943457281168,0.07993122499553078,0.08036755226632927
test_MATR,MATR_b4c34,50,0.017757992711797628,0.13322835483000353,0.13325911868160328,0.017757992711797628,0.13322835483000353,0.13325911868160328
test_MATR,MATR_b4c34,500,0.036827593738808416,0.19139677442411526,0.191905168608895,0.036827593738808416,0.19139677442411526,0.191905168608895
test_MATR,MATR_b4c34,550,0.0018464421053085466,0.03827729230035059,0.042970246744794785,0.0018464421053085466,0.03827729230035059,0.042970246744794785
test_MATR,MATR_b4c34,600,0.0015602535469807347,0.03381747149684873,0.039500044898464794,0.0015602535469807347,0.03381747149684873,0.039500044898464794
test_MATR,MATR_b4c34,650,0.016327467983075383,0.114946207719594,0.12777898099091017,0.016327467983075383,0.114946207719594,0.12777898099091017
test_MATR,MATR_b4c35,0,0.02124457430169395,0.145739951048715,0.14575518619141464,0.02124457430169395,0.145739951048715,0.14575518619141464
test_MATR,MATR_b4c35,100,0.01967874712712796,0.14025942755613807,0.14028095782082456,0.01967874712712796,0.14025942755613807,0.14028095782082456
test_MATR,MATR_b4c35,150,0.006103960101609929,0.07808660301025479,0.0781278445985164,0.006103960101609929,0.07808660301025479,0.0781278445985164
test_MATR,MATR_b4c35,200,2.1028789118772282e-05,0.0038258839440841485,0.004585715769514317,2.1028789118772282e-05,0.0038258839440841485,0.004585715769514317
test_MATR,MATR_b4c35,250,0.0009324427368059363,0.03041241968104182,0.030535925347137203,0.0009324427368059363,0.03041241968104182,0.030535925347137203
test_MATR,MATR_b4c35,300,0.003825440725986959,0.06177591065661241,0.06185014734005861,0.003825440725986959,0.06177591065661241,0.06185014734005861
test_MATR,MATR_b4c35,350,0.0001697779748988203,0.012619294167814583,0.013029887754651623,0.0001697779748988203,0.012619294167814583,0.013029887754651623
test_MATR,MATR_b4c35,400,0.01627280700926839,0.12750634496119206,0.12756491292384592,0.01627280700926839,0.12750634496119206,0.12756491292384592
test_MATR,MATR_b4c35,450,0.014700914994383939,0.12118296350092271,0.12124732984434725,0.014700914994383939,0.12118296350092271,0.12124732984434725
test_MATR,MATR_b4c35,50,0.009011911855156245,0.09490844282376891,0.09493109003459428,0.009011911855156245,0.09490844282376891,0.09493109003459428
test_MATR,MATR_b4c35,500,0.01168303461885555,0.10799389286660978,0.10808808731241178,0.01168303461885555,0.10799389286660978,0.10808808731241178
test_MATR,MATR_b4c35,550,0.004181165600843383,0.06443023668803269,0.06466193316661188,0.004181165600843383,0.06443023668803269,0.06466193316661188
test_MATR,MATR_b4c35,600,0.004259924087899836,0.06489589644418137,0.06526809395025901,0.004259924087899836,0.06489589644418137,0.06526809395025901
test_MATR,MATR_b4c35,650,0.020478095755319562,0.14277145829093832,0.14310169724821423,0.020478095755319562,0.14277145829093832,0.14310169724821423
test_MATR,MATR_b4c35,700,0.00020046891137433153,0.012389159344973633,0.014158704438412842,0.00020046891137433153,0.012389159344973633,0.014158704438412842
test_MATR,MATR_b4c35,750,0.0028259574374448915,0.0488423059792021,0.05315973511451023,0.0028259574374448915,0.0488423059792021,0.05315973511451023
test_MATR,MATR_b4c35,800,0.0024187329032286475,0.034358177936607046,0.049180615116411946,0.0024187329032286475,0.034358177936607046,0.049180615116411946
test_MATR,MATR_b4c36,0,0.0060372063085847895,0.07763639013364547,0.07769946144333814,0.0060372063085847895,0.07763639013364547,0.07769946144333814
test_MATR,MATR_b4c36,100,0.029964009486608177,0.17301391749295192,0.17310115391472172,0.029964009486608177,0.17301391749295192,0.17310115391472172
test_MATR,MATR_b4c36,150,0.00620507526562494,0.07856471174989339,0.07877230011637935,0.00620507526562494,0.07856471174989339,0.07877230011637935
test_MATR,MATR_b4c36,200,0.017887348457275666,0.13360210280746304,0.1337435922101529,0.017887348457275666,0.13360210280746304,0.1337435922101529
test_MATR,MATR_b4c36,250,0.008049311462974973,0.0889236252946036,0.08971795507575378,0.008049311462974973,0.0889236252946036,0.08971795507575378
test_MATR,MATR_b4c36,300,0.005536638809430834,0.07026920054952003,0.07440859365309113,0.005536638809430834,0.07026920054952003,0.07440859365309113
test_MATR,MATR_b4c36,350,0.00463222098351387,0.050754108099804365,0.06806042156432672,0.00463222098351387,0.050754108099804365,0.06806042156432672
test_MATR,MATR_b4c36,50,0.023346893841756734,0.1527660879993401,0.1527969039010828,0.023346893841756734,0.1527660879993401,0.1527969039010828
test_MATR,MATR_b4c37,0,0.00020710206945400691,0.01416308496362487,0.014391041291512124,0.00020710206945400691,0.01416308496362487,0.014391041291512124
test_MATR,MATR_b4c37,100,0.00520948250744629,0.07202818763994695,0.07217674492138233,0.00520948250744629,0.07202818763994695,0.07217674492138233
test_MATR,MATR_b4c37,150,5.978953645650949e-05,0.0066499508621025135,0.0077323693947269154,5.978953645650949e-05,0.0066499508621025135,0.0077323693947269154
test_MATR,MATR_b4c37,200,1.735947529948364e-05,0.0034822066836552885,0.004166470364647232,1.735947529948364e-05,0.0034822066836552885,0.004166470364647232
test_MATR,MATR_b4c37,250,0.00013220469222330238,0.010102634791619977,0.01149802992791819,0.00013220469222330238,0.010102634791619977,0.01149802992791819
test_MATR,MATR_b4c37,300,8.73202026916533e-05,0.007637881174006506,0.009344527954458335,8.73202026916533e-05,0.007637881174006506,0.009344527954458335
test_MATR,MATR_b4c37,350,0.004048401890939166,0.06331986107410714,0.06362705313731862,0.004048401890939166,0.06331986107410714,0.06362705313731862
test_MATR,MATR_b4c37,400,0.003512558871907724,0.058794906285505676,0.059266844625875975,0.003512558871907724,0.058794906285505676,0.059266844625875975
test_MATR,MATR_b4c37,450,0.004388285746918619,0.06559378293627299,0.06624413745320124,0.004388285746918619,0.06559378293627299,0.06624413745320124
test_MATR,MATR_b4c37,50,0.0211357897180565,0.14535025167353716,0.1453815315576793,0.0211357897180565,0.14535025167353716,0.1453815315576793
test_MATR,MATR_b4c37,500,0.0019554524004883516,0.04055728444927608,0.044220497515160904,0.0019554524004883516,0.04055728444927608,0.044220497515160904
test_MATR,MATR_b4c37,550,0.0014662563806051299,0.027815418066319805,0.03829172731289527,0.0014662563806051299,0.027815418066319805,0.03829172731289527
test_MATR,MATR_b4c37,600,0.003011739028814934,0.04885599478803835,0.05487931330487777,0.003011739028814934,0.04885599478803835,0.05487931330487777
test_MATR,MATR_b4c37,650,0.019713242605785806,0.12034223008570123,0.1404038553807758,0.019713242605785806,0.12034223008570123,0.1404038553807758
test_MATR,MATR_b4c38,0,0.011705464109376264,0.10816927154956602,0.10819179317016732,0.011705464109376264,0.10816927154956602,0.10819179317016732
test_MATR,MATR_b4c38,100,0.02230423393716622,0.14931918847188203,0.1493460208280295,0.02230423393716622,0.14931918847188203,0.1493460208280295
test_MATR,MATR_b4c38,150,0.014539203888801462,0.12054650340612084,0.12057862119298537,0.014539203888801462,0.12054650340612084,0.12057862119298537
test_MATR,MATR_b4c38,200,0.007577617275544373,0.08699793881582128,0.08704951048423175,0.007577617275544373,0.08699793881582128,0.08704951048423175
test_MATR,MATR_b4c38,250,0.013143399791353445,0.1146045795482538,0.11464466752253873,0.013143399791353445,0.1146045795482538,0.11464466752253873
test_MATR,MATR_b4c38,300,0.0017562551616840134,0.041055077072356755,0.041907698119605825,0.0017562551616840134,0.041055077072356755,0.041907698119605825
test_MATR,MATR_b4c38,350,0.009467173237414335,0.09697489987033714,0.09729939998486288,0.009467173237414335,0.09697489987033714,0.09729939998486288
