dataset,battery_name,window_start,mse,mae,rmse
test_CALCE,CALCE_CX2_34,250,0.0024875469394793305,0.04799081964215604,0.049875313928629365
test_CALCE,CALCE_CX2_34,300,0.0009652048985011809,0.029134110403264715,0.031067746917038914
test_CALCE,CALCE_CX2_34,350,0.000985157009216299,0.02989209476855057,0.03138721091808412
test_CALCE,CALCE_CX2_34,400,0.00031656015800899057,0.013436017242865425,0.017792137533444108
test_CALCE,CALCE_CX2_34,450,0.0004818543041199968,0.01917595381751669,0.021951180016573067
test_CALCE,CALCE_CX2_34,50,0.0005910269176162299,0.020515282866892495,0.024311045177372155
test_CALCE,CALCE_CX2_34,500,0.0005194869862065677,0.019806683655311814,0.022792257154713037
test_CALCE,CALCE_CX2_34,550,0.0022166951216690363,0.04437171244509467,0.047081791827298124
test_CALCE,CALCE_CX2_34,600,0.0015014449358041503,0.035559630642533466,0.038748483012940656
test_CALCE,CALCE_CX2_34,650,0.0033750849834184526,0.055210756028705746,0.05809548160931668
test_CALCE,CALCE_CX2_35,0,0.0006835805686677503,0.023136900827376006,0.02614537375268807
test_CALCE,CALCE_CX2_35,100,0.0026841901396782537,0.05078276964400132,0.051809170420672186
test_CALCE,CALCE_CX2_35,1000,0.005235121946144805,0.07146409305543135,0.07235414256381459
test_CALCE,CALCE_CX2_35,150,0.0026383992411013243,0.05025478831507712,0.05136535058871227
test_CALCE,CALCE_CX2_35,200,0.005086861468305683,0.0704777316178889,0.07132223684311705
test_CALCE,CALCE_CX2_35,250,0.0063875169881297865,0.07913294593463373,0.07992194309530885
test_CALCE,CALCE_CX2_35,300,0.007723443895836205,0.08720002463678977,0.08788312634309389
test_CALCE,CALCE_CX2_35,350,0.008758004274756492,0.09285872985659442,0.09358420953748817
test_CALCE,CALCE_CX2_35,400,0.0076099690387379515,0.08666362088632809,0.0872351364917712
test_CALCE,CALCE_CX2_35,450,0.0030847851009848425,0.05497964721530534,0.055540841738173564
test_CALCE,CALCE_CX2_35,50,0.0021101733803618396,0.044614505602659234,0.045936623519386356
test_CALCE,CALCE_CX2_35,500,0.002676495719320895,0.04964469069919076,0.05173485980768572
test_CALCE,CALCE_CX2_35,550,0.001167332166297213,0.03260148861863449,0.03416624308139853
test_CALCE,CALCE_CX2_35,600,0.0001211154045374074,0.00915679254063085,0.011005244410616576
test_CALCE,CALCE_CX2_35,650,7.371390030536402e-05,0.007317590445061085,0.00858567995591287
test_CALCE,CALCE_CX2_35,700,0.0003430565020628432,0.016066092847401067,0.018521784526952127
test_CALCE,CALCE_CX2_35,750,0.0007072478659828466,0.023127327652619375,0.026594132172019575
test_CALCE,CALCE_CX2_35,800,0.002034812989588913,0.042559769638662336,0.045108901445157286
test_CALCE,CALCE_CX2_35,850,0.0034596084913470614,0.05655072392837129,0.058818436661875514
test_CALCE,CALCE_CX2_35,900,0.003488145417111825,0.05783072707635913,0.05906052333929852
test_CALCE,CALCE_CX2_35,950,0.003304837813090078,0.05657188820134909,0.05748771880228053
test_CALCE,CALCE_CX2_36,0,0.0005438166271766266,0.018962953303010423,0.023319876225585474
test_CALCE,CALCE_CX2_36,100,0.0005771789428905074,0.02081463701345152,0.024024548755190125
test_CALCE,CALCE_CX2_36,150,0.000620834854433481,0.021373669820905505,0.024916557836777556
test_CALCE,CALCE_CX2_36,200,0.002226101516152884,0.04539337697605865,0.047181580263413014
test_CALCE,CALCE_CX2_36,250,0.00146721240057434,0.03731904880981305,0.03830420865354537
test_CALCE,CALCE_CX2_36,300,0.0025384898755333517,0.04826266292036838,0.05038342858056954
test_CALCE,CALCE_CX2_36,350,0.00015783687309292506,0.00951851020753823,0.01256331457430423
test_CALCE,CALCE_CX2_36,400,0.0002432196036371611,0.01252381120585982,0.015595499467383566
test_CALCE,CALCE_CX2_36,450,0.0003272325508885487,0.013327663718457405,0.01808957022398677
test_CALCE,CALCE_CX2_36,50,0.0022391592235951456,0.04125874888689896,0.047319755109205136
test_CALCE,CALCE_CX2_36,500,0.0008054370836347068,0.0216460626156465,0.02838022345991495
test_CALCE,CALCE_CX2_36,550,0.0019376491213798986,0.038161504149187314,0.04401873602660461
test_CALCE,CALCE_CX2_36,600,0.0032085115332229413,0.05304512516824534,0.05664372457053774
test_CALCE,CALCE_CX2_37,0,0.0005704512007053403,0.019745097365690748,0.023884120262327863
test_CALCE,CALCE_CX2_37,100,0.000452884473585449,0.017772862897261044,0.02128108252851459
test_CALCE,CALCE_CX2_37,150,0.0016580777283579917,0.03711642499313799,0.04071950059072424
test_CALCE,CALCE_CX2_37,200,0.002274628498121816,0.04430531389462196,0.04769306551399077
test_CALCE,CALCE_CX2_37,250,0.0003362632726313122,0.014493588620917808,0.01833748272340869
test_CALCE,CALCE_CX2_37,300,0.0003711143999702304,0.015888390855475727,0.019264329730624693
test_CALCE,CALCE_CX2_37,350,0.0020238651639735384,0.04322046301083272,0.04498738894371998
test_CALCE,CALCE_CX2_37,400,0.0024104132360671816,0.047843631293816406,0.04909595946783382
test_CALCE,CALCE_CX2_37,450,0.0005236540289612005,0.019174158734598122,0.022883488129242895
test_CALCE,CALCE_CX2_37,50,0.0014911959855640339,0.03583844723352442,0.03861600685679494
test_CALCE,CALCE_CX2_37,500,0.00045121625396058254,0.01882018770345565,0.02124185147204882
test_CALCE,CALCE_CX2_37,550,0.0010145548354109878,0.02602982800477411,0.03185207741122999
test_CALCE,CALCE_CX2_37,600,0.0015471888563884444,0.03448676732692238,0.03933432160834154
